transaction_at,item_name,item_sku,quantity,unit_price,cost_price,total_amount,transaction_type
2026-04-29,Onion 5kg,V12-FIL-021,6,23.96,17.56,143.76,sale
2026-04-29,Apple 1kg,V12-FIL-023,1,6.32,5.13,6.32,sale
2026-04-29,Orange 1kg,V12-FIL-024,3,60.31,44.16,180.93,sale
2026-04-29,Cola 1.5L,V12-FIL-025,5,16.04,11.00,80.20,sale
2026-04-29,Juice 1L,V12-FIL-027,3,51.84,33.33,155.52,sale
2026-04-29,Biscuits 400g,V12-FIL-029,4,60.22,39.68,240.88,sale
2026-04-29,Chocolate 100g,V12-FIL-030,1,20.09,12.61,20.09,sale
2026-04-29,Candy 500g,V12-FIL-031,6,5.12,3.24,30.72,sale
2026-04-29,Detergent 3kg,V12-FIL-032,5,61.60,44.25,308.00,sale
2026-04-29,Soap 6pk,V12-FIL-033,1,29.31,23.83,29.31,sale
2026-04-29,Shampoo 400ml,V12-FIL-034,4,58.35,39.03,233.40,sale
2026-04-29,Toothpaste 3pk,V12-FIL-035,1,55.25,39.53,55.25,sale
2026-04-29,Tissue 6pk,V12-FIL-036,1,19.20,13.90,19.20,sale
2026-04-29,Wipes 80pk,V12-FIL-037,5,30.46,24.64,152.30,sale
2026-04-29,Diapers M40,V12-FIL-038,3,25.63,20.77,76.89,sale
2026-04-29,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-04-29,Spices 100g,V12-FIL-041,10,17.65,11.92,176.50,sale
2026-04-29,Jam 400g,V12-FIL-043,1,35.14,24.76,35.14,sale
2026-04-29,Cereal 500g,V12-FIL-044,5,54.26,40.16,271.30,sale
2026-04-29,Oats 1kg,V12-FIL-045,3,23.83,19.25,71.49,sale
2026-04-29,Dried Fruit 400g,V12-FIL-047,4,7.61,5.55,30.44,sale
2026-04-29,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-04-29,Tuna 180g,V12-FIL-049,8,58.71,43.15,469.68,sale
2026-04-29,Instant Noodles 5pk,V12-FIL-050,9,28.16,24.32,253.44,sale
2026-04-29,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-04-29,Lettuce,V12-FIL-055,6,29.72,21.09,178.32,sale
2026-04-29,Zucchini,V12-FIL-056,9,35.42,23.42,318.78,sale
2026-04-29,Eggplant,V12-FIL-057,11,35.67,29.77,392.37,sale
2026-04-29,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-04-29,Grapes 500g,V12-FIL-059,4,39.11,27.44,156.44,sale
2026-04-29,Dates 1kg,V12-FIL-060,3,22.53,15.13,67.59,sale
2026-04-29,Pomegranate,V12-FIL-061,4,11.80,7.55,47.20,sale
2026-04-29,Baby Carrots,V12-FIL-062,1,3.77,2.78,3.77,sale
2026-04-29,Almonds 200g,V12-FIL-064,1,4.43,3.39,4.43,sale
2026-04-29,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-04-29,Hazelnut 250g,V12-FIL-066,6,38.15,26.06,228.90,sale
2026-04-29,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-04-29,Stock Cubes 12pk,V12-FIL-070,7,19.59,15.20,137.13,sale
2026-04-29,Garlic 1kg,V12-FIL-071,3,5.66,4.57,16.98,sale
2026-04-29,Ginger 500g,V12-FIL-072,1,21.29,15.31,21.29,sale
2026-04-29,Turmeric 200g,V12-FIL-073,6,15.83,10.83,94.98,sale
2026-04-29,Paprika 100g,V12-FIL-074,1,34.73,25.81,34.73,sale
2026-04-29,Limes 500g,V12-FIL-076,5,42.04,27.03,210.20,sale
2026-04-29,Mint,V12-FIL-077,7,26.72,18.48,187.04,sale
2026-04-29,GT V12-GROWTH-001,V12-GROWTH-001,1,13.00,6.00,13.00,sale
2026-04-29,GT V12-GROWTH-002,V12-GROWTH-002,1,26.00,12.00,26.00,sale
2026-04-29,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-04-29,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-04-29,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-04-29,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-04-29,GT V12-MARGIN-002,V12-MARGIN-002,4,14.00,20.00,56.00,sale
2026-04-29,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-04-29,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-04-29,GT V12-OWNER-002,V12-OWNER-002,1,17.00,8.00,17.00,sale
2026-04-29,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-04-29,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-04-29,GT V12-SEASONAL-001,V12-SEASONAL-001,1,22.00,10.00,22.00,sale
2026-04-29,GT V12-SEASONAL-002,V12-SEASONAL-002,1,7.00,3.00,7.00,sale
2026-04-29,GT V12-SEASONAL-003,V12-SEASONAL-003,1,15.00,7.00,15.00,sale
2026-04-29,GT V12-SEASONAL-004,V12-SEASONAL-004,1,20.00,9.00,20.00,sale
2026-04-29,GT V12-SLOW-001,V12-SLOW-001,1,12.00,6.00,12.00,sale
2026-04-29,GT V12-SLOW-002,V12-SLOW-002,2,8.00,4.00,16.00,sale
2026-04-29,GT V12-STOCKOUT-001,V12-STOCKOUT-001,7,16.00,8.00,112.00,sale
2026-04-29,GT V12-STOCKOUT-002,V12-STOCKOUT-002,4,7.00,3.00,28.00,sale
2026-04-29,GT V12-UNKNOWN-001,V12-UNKNOWN-001,3,7.00,3.00,21.00,sale
2026-04-29,GT V12-UNKNOWN-002,V12-UNKNOWN-002,1,5.00,2.00,5.00,sale
2026-04-30,GT V12-FAST-001,V12-FAST-001,4,11.00,5.00,44.00,sale
2026-04-30,GT V12-FAST-002,V12-FAST-002,5,14.00,7.00,70.00,sale
2026-04-30,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-04-30,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-04-30,Cooking Oil 3L,V12-FIL-001,7,10.37,8.32,72.59,sale
2026-04-30,Sugar 2kg,V12-FIL-002,5,40.98,26.95,204.90,sale
2026-04-30,Flour 5kg,V12-FIL-003,8,53.18,36.47,425.44,sale
2026-04-30,Mayo 750ml,V12-FIL-005,10,6.41,4.14,64.10,sale
2026-04-30,Ketchup 1kg,V12-FIL-006,6,11.33,7.49,67.98,sale
2026-04-30,Olive Oil 1L,V12-FIL-007,5,36.61,26.78,183.05,sale
2026-04-30,Milk 1L,V12-FIL-010,1,15.33,12.73,15.33,sale
2026-04-30,Yogurt 500g,V12-FIL-011,1,9.42,7.25,9.42,sale
2026-04-30,Cheddar 1kg,V12-FIL-012,4,14.93,10.87,59.72,sale
2026-04-30,Eggs 30pk,V12-FIL-014,1,46.90,32.21,46.90,sale
2026-04-30,Chicken 1kg,V12-FIL-015,1,46.44,30.10,46.44,sale
2026-04-30,Fish 800g,V12-FIL-017,8,58.66,42.10,469.28,sale
2026-04-30,Cucumber 1kg,V12-FIL-018,5,19.82,13.01,99.10,sale
2026-04-30,Onion 5kg,V12-FIL-021,6,23.96,17.56,143.76,sale
2026-04-30,Apple 1kg,V12-FIL-023,1,6.32,5.13,6.32,sale
2026-04-30,Orange 1kg,V12-FIL-024,3,60.31,44.16,180.93,sale
2026-04-30,Cola 1.5L,V12-FIL-025,5,16.04,11.00,80.20,sale
2026-04-30,Juice 1L,V12-FIL-027,3,51.84,33.33,155.52,sale
2026-04-30,Biscuits 400g,V12-FIL-029,4,60.22,39.68,240.88,sale
2026-04-30,Chocolate 100g,V12-FIL-030,1,20.09,12.61,20.09,sale
2026-04-30,Candy 500g,V12-FIL-031,5,5.12,3.24,25.60,sale
2026-04-30,Detergent 3kg,V12-FIL-032,4,61.60,44.25,246.40,sale
2026-04-30,Soap 6pk,V12-FIL-033,1,29.31,23.83,29.31,sale
2026-04-30,Shampoo 400ml,V12-FIL-034,4,58.35,39.03,233.40,sale
2026-04-30,Toothpaste 3pk,V12-FIL-035,1,55.25,39.53,55.25,sale
2026-04-30,Tissue 6pk,V12-FIL-036,1,19.20,13.90,19.20,sale
2026-04-30,Wipes 80pk,V12-FIL-037,5,30.46,24.64,152.30,sale
2026-04-30,Diapers M40,V12-FIL-038,3,25.63,20.77,76.89,sale
2026-04-30,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-04-30,Spices 100g,V12-FIL-041,10,17.65,11.92,176.50,sale
2026-04-30,Jam 400g,V12-FIL-043,1,35.14,24.76,35.14,sale
2026-04-30,Cereal 500g,V12-FIL-044,5,54.26,40.16,271.30,sale
2026-04-30,Oats 1kg,V12-FIL-045,3,23.83,19.25,71.49,sale
2026-04-30,Dried Fruit 400g,V12-FIL-047,4,7.61,5.55,30.44,sale
2026-04-30,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-04-30,Tuna 180g,V12-FIL-049,7,58.71,43.15,410.97,sale
2026-04-30,Instant Noodles 5pk,V12-FIL-050,9,28.16,24.32,253.44,sale
2026-04-30,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-04-30,Lettuce,V12-FIL-055,6,29.72,21.09,178.32,sale
2026-04-30,Zucchini,V12-FIL-056,9,35.42,23.42,318.78,sale
2026-04-30,Eggplant,V12-FIL-057,11,35.67,29.77,392.37,sale
2026-04-30,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-04-30,Grapes 500g,V12-FIL-059,4,39.11,27.44,156.44,sale
2026-04-30,Dates 1kg,V12-FIL-060,3,22.53,15.13,67.59,sale
2026-04-30,Pomegranate,V12-FIL-061,4,11.80,7.55,47.20,sale
2026-04-30,Baby Carrots,V12-FIL-062,1,3.77,2.78,3.77,sale
2026-04-30,Almonds 200g,V12-FIL-064,1,4.43,3.39,4.43,sale
2026-04-30,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-04-30,Hazelnut 250g,V12-FIL-066,6,38.15,26.06,228.90,sale
2026-04-30,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-04-30,Stock Cubes 12pk,V12-FIL-070,7,19.59,15.20,137.13,sale
2026-04-30,Garlic 1kg,V12-FIL-071,3,5.66,4.57,16.98,sale
2026-04-30,Ginger 500g,V12-FIL-072,1,21.29,15.31,21.29,sale
2026-04-30,Turmeric 200g,V12-FIL-073,6,15.83,10.83,94.98,sale
2026-04-30,Paprika 100g,V12-FIL-074,1,34.73,25.81,34.73,sale
2026-04-30,Limes 500g,V12-FIL-076,5,42.04,27.03,210.20,sale
2026-04-30,Mint,V12-FIL-077,6,26.72,18.48,160.32,sale
2026-04-30,GT V12-GROWTH-001,V12-GROWTH-001,1,13.00,6.00,13.00,sale
2026-04-30,GT V12-GROWTH-002,V12-GROWTH-002,1,26.00,12.00,26.00,sale
2026-04-30,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-04-30,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-04-30,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-04-30,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-04-30,GT V12-MARGIN-002,V12-MARGIN-002,4,14.00,20.00,56.00,sale
2026-04-30,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-04-30,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-04-30,GT V12-OWNER-002,V12-OWNER-002,1,17.00,8.00,17.00,sale
2026-04-30,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-04-30,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-04-30,GT V12-SEASONAL-001,V12-SEASONAL-001,1,22.00,10.00,22.00,sale
2026-04-30,GT V12-SEASONAL-002,V12-SEASONAL-002,1,7.00,3.00,7.00,sale
2026-04-30,GT V12-SEASONAL-003,V12-SEASONAL-003,1,15.00,7.00,15.00,sale
2026-04-30,GT V12-SEASONAL-004,V12-SEASONAL-004,1,20.00,9.00,20.00,sale
2026-04-30,GT V12-SLOW-001,V12-SLOW-001,1,12.00,6.00,12.00,sale
2026-04-30,GT V12-SLOW-002,V12-SLOW-002,2,8.00,4.00,16.00,sale
2026-04-30,GT V12-STOCKOUT-001,V12-STOCKOUT-001,7,16.00,8.00,112.00,sale
2026-04-30,GT V12-STOCKOUT-002,V12-STOCKOUT-002,4,7.00,3.00,28.00,sale
2026-04-30,GT V12-UNKNOWN-001,V12-UNKNOWN-001,3,7.00,3.00,21.00,sale
2026-04-30,GT V12-UNKNOWN-002,V12-UNKNOWN-002,1,5.00,2.00,5.00,sale
2026-05-01,GT V12-FAST-001,V12-FAST-001,4,11.00,5.00,44.00,sale
2026-05-01,GT V12-FAST-002,V12-FAST-002,5,14.00,7.00,70.00,sale
2026-05-01,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-05-01,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-05-01,Rice 5kg,V12-FIL-000,3,29.31,21.81,87.93,sale
2026-05-01,Cooking Oil 3L,V12-FIL-001,7,10.37,8.32,72.59,sale
2026-05-01,Sugar 2kg,V12-FIL-002,5,40.98,26.95,204.90,sale
2026-05-01,Flour 5kg,V12-FIL-003,8,53.18,36.47,425.44,sale
2026-05-01,Pasta 500g,V12-FIL-004,3,55.23,43.12,165.69,sale
2026-05-01,Mayo 750ml,V12-FIL-005,10,6.41,4.14,64.10,sale
2026-05-01,Ketchup 1kg,V12-FIL-006,6,11.33,7.49,67.98,sale
2026-05-01,Olive Oil 1L,V12-FIL-007,5,36.61,26.78,183.05,sale
2026-05-01,Tea 400g,V12-FIL-008,3,42.51,26.88,127.53,sale
2026-05-01,Coffee 250g,V12-FIL-009,4,14.69,12.27,58.76,sale
2026-05-01,Cheddar 1kg,V12-FIL-012,4,14.93,10.87,59.72,sale
2026-05-01,Fish 800g,V12-FIL-017,8,58.66,42.10,469.28,sale
2026-05-01,Cucumber 1kg,V12-FIL-018,5,19.82,13.01,99.10,sale
2026-05-01,Potato 5kg,V12-FIL-020,2,16.50,13.20,33.00,sale
2026-05-01,Onion 5kg,V12-FIL-021,6,23.96,17.56,143.76,sale
2026-05-01,Orange 1kg,V12-FIL-024,3,60.31,44.16,180.93,sale
2026-05-01,Cola 1.5L,V12-FIL-025,5,16.04,11.00,80.20,sale
2026-05-01,Water 6pk,V12-FIL-026,4,31.55,24.27,126.20,sale
2026-05-01,Juice 1L,V12-FIL-027,3,51.84,33.33,155.52,sale
2026-05-01,Biscuits 400g,V12-FIL-029,4,60.22,39.68,240.88,sale
2026-05-01,Candy 500g,V12-FIL-031,5,5.12,3.24,25.60,sale
2026-05-01,Detergent 3kg,V12-FIL-032,4,61.60,44.25,246.40,sale
2026-05-01,Shampoo 400ml,V12-FIL-034,4,58.35,39.03,233.40,sale
2026-05-01,Wipes 80pk,V12-FIL-037,5,30.46,24.64,152.30,sale
2026-05-01,Diapers M40,V12-FIL-038,3,25.63,20.77,76.89,sale
2026-05-01,Formula 900g,V12-FIL-039,2,14.69,11.00,29.38,sale
2026-05-01,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-05-01,Spices 100g,V12-FIL-041,10,17.65,11.92,176.50,sale
2026-05-01,Cereal 500g,V12-FIL-044,5,54.26,40.16,271.30,sale
2026-05-01,Oats 1kg,V12-FIL-045,3,23.83,19.25,71.49,sale
2026-05-01,Dried Fruit 400g,V12-FIL-047,4,7.61,5.55,30.44,sale
2026-05-01,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-05-01,Tuna 180g,V12-FIL-049,7,58.71,43.15,410.97,sale
2026-05-01,Instant Noodles 5pk,V12-FIL-050,9,28.16,24.32,253.44,sale
2026-05-01,Frozen Veg 1kg,V12-FIL-051,4,38.85,30.98,155.40,sale
2026-05-01,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-05-01,Lettuce,V12-FIL-055,6,29.72,21.09,178.32,sale
2026-05-01,Zucchini,V12-FIL-056,9,35.42,23.42,318.78,sale
2026-05-01,Eggplant,V12-FIL-057,11,35.67,29.77,392.37,sale
2026-05-01,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-05-01,Grapes 500g,V12-FIL-059,3,39.11,27.44,117.33,sale
2026-05-01,Dates 1kg,V12-FIL-060,3,22.53,15.13,67.59,sale
2026-05-01,Pomegranate,V12-FIL-061,4,11.80,7.55,47.20,sale
2026-05-01,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-05-01,Hazelnut 250g,V12-FIL-066,6,38.15,26.06,228.90,sale
2026-05-01,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-05-01,Soy Sauce 500ml,V12-FIL-069,2,68.59,44.20,137.18,sale
2026-05-01,Stock Cubes 12pk,V12-FIL-070,7,19.59,15.20,137.13,sale
2026-05-01,Garlic 1kg,V12-FIL-071,3,5.66,4.57,16.98,sale
2026-05-01,Turmeric 200g,V12-FIL-073,6,15.83,10.83,94.98,sale
2026-05-01,Limes 500g,V12-FIL-076,5,42.04,27.03,210.20,sale
2026-05-01,Mint,V12-FIL-077,6,26.72,18.48,160.32,sale
2026-05-01,Parsley,V12-FIL-078,4,28.45,23.99,113.80,sale
2026-05-01,GT V12-GROWTH-001,V12-GROWTH-001,1,13.00,6.00,13.00,sale
2026-05-01,GT V12-GROWTH-002,V12-GROWTH-002,1,26.00,12.00,26.00,sale
2026-05-01,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-05-01,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-05-01,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-05-01,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-01,GT V12-MARGIN-002,V12-MARGIN-002,4,14.00,20.00,56.00,sale
2026-05-01,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-05-01,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-05-01,GT V12-OWNER-002,V12-OWNER-002,1,17.00,8.00,17.00,sale
2026-05-01,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-05-01,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-05-01,GT V12-SLOW-001,V12-SLOW-001,1,12.00,6.00,12.00,sale
2026-05-01,GT V12-SLOW-002,V12-SLOW-002,2,8.00,4.00,16.00,sale
2026-05-01,GT V12-STOCKOUT-001,V12-STOCKOUT-001,7,16.00,8.00,112.00,sale
2026-05-01,GT V12-STOCKOUT-002,V12-STOCKOUT-002,4,7.00,3.00,28.00,sale
2026-05-01,GT V12-UNKNOWN-001,V12-UNKNOWN-001,3,7.00,3.00,21.00,sale
2026-05-01,GT V12-UNKNOWN-002,V12-UNKNOWN-002,1,5.00,2.00,5.00,sale
2026-05-02,GT V12-FAST-001,V12-FAST-001,4,11.00,5.00,44.00,sale
2026-05-02,GT V12-FAST-002,V12-FAST-002,5,14.00,7.00,70.00,sale
2026-05-02,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-05-02,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-05-02,Rice 5kg,V12-FIL-000,3,29.31,21.81,87.93,sale
2026-05-02,Cooking Oil 3L,V12-FIL-001,7,10.37,8.32,72.59,sale
2026-05-02,Sugar 2kg,V12-FIL-002,5,40.98,26.95,204.90,sale
2026-05-02,Flour 5kg,V12-FIL-003,8,53.18,36.47,425.44,sale
2026-05-02,Pasta 500g,V12-FIL-004,3,55.23,43.12,165.69,sale
2026-05-02,Mayo 750ml,V12-FIL-005,10,6.41,4.14,64.10,sale
2026-05-02,Ketchup 1kg,V12-FIL-006,6,11.33,7.49,67.98,sale
2026-05-02,Olive Oil 1L,V12-FIL-007,5,36.61,26.78,183.05,sale
2026-05-02,Tea 400g,V12-FIL-008,3,42.51,26.88,127.53,sale
2026-05-02,Coffee 250g,V12-FIL-009,3,14.69,12.27,44.07,sale
2026-05-02,Cheddar 1kg,V12-FIL-012,4,14.93,10.87,59.72,sale
2026-05-02,Butter 500g,V12-FIL-013,1,53.87,34.85,53.87,sale
2026-05-02,Fish 800g,V12-FIL-017,8,58.66,42.10,469.28,sale
2026-05-02,Cucumber 1kg,V12-FIL-018,5,19.82,13.01,99.10,sale
2026-05-02,Potato 5kg,V12-FIL-020,2,16.50,13.20,33.00,sale
2026-05-02,Onion 5kg,V12-FIL-021,6,23.96,17.56,143.76,sale
2026-05-02,Orange 1kg,V12-FIL-024,3,60.31,44.16,180.93,sale
2026-05-02,Cola 1.5L,V12-FIL-025,5,16.04,11.00,80.20,sale
2026-05-02,Water 6pk,V12-FIL-026,4,31.55,24.27,126.20,sale
2026-05-02,Juice 1L,V12-FIL-027,3,51.84,33.33,155.52,sale
2026-05-02,Biscuits 400g,V12-FIL-029,4,60.22,39.68,240.88,sale
2026-05-02,Candy 500g,V12-FIL-031,5,5.12,3.24,25.60,sale
2026-05-02,Detergent 3kg,V12-FIL-032,4,61.60,44.25,246.40,sale
2026-05-02,Shampoo 400ml,V12-FIL-034,4,58.35,39.03,233.40,sale
2026-05-02,Wipes 80pk,V12-FIL-037,4,30.46,24.64,121.84,sale
2026-05-02,Diapers M40,V12-FIL-038,3,25.63,20.77,76.89,sale
2026-05-02,Formula 900g,V12-FIL-039,2,14.69,11.00,29.38,sale
2026-05-02,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-05-02,Spices 100g,V12-FIL-041,9,17.65,11.92,158.85,sale
2026-05-02,Cereal 500g,V12-FIL-044,5,54.26,40.16,271.30,sale
2026-05-02,Oats 1kg,V12-FIL-045,3,23.83,19.25,71.49,sale
2026-05-02,Dried Fruit 400g,V12-FIL-047,4,7.61,5.55,30.44,sale
2026-05-02,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-05-02,Tuna 180g,V12-FIL-049,7,58.71,43.15,410.97,sale
2026-05-02,Instant Noodles 5pk,V12-FIL-050,9,28.16,24.32,253.44,sale
2026-05-02,Frozen Veg 1kg,V12-FIL-051,4,38.85,30.98,155.40,sale
2026-05-02,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-05-02,Lettuce,V12-FIL-055,6,29.72,21.09,178.32,sale
2026-05-02,Zucchini,V12-FIL-056,9,35.42,23.42,318.78,sale
2026-05-02,Eggplant,V12-FIL-057,11,35.67,29.77,392.37,sale
2026-05-02,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-05-02,Grapes 500g,V12-FIL-059,3,39.11,27.44,117.33,sale
2026-05-02,Dates 1kg,V12-FIL-060,3,22.53,15.13,67.59,sale
2026-05-02,Pomegranate,V12-FIL-061,4,11.80,7.55,47.20,sale
2026-05-02,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-05-02,Hazelnut 250g,V12-FIL-066,5,38.15,26.06,190.75,sale
2026-05-02,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-05-02,Soy Sauce 500ml,V12-FIL-069,2,68.59,44.20,137.18,sale
2026-05-02,Stock Cubes 12pk,V12-FIL-070,7,19.59,15.20,137.13,sale
2026-05-02,Garlic 1kg,V12-FIL-071,3,5.66,4.57,16.98,sale
2026-05-02,Turmeric 200g,V12-FIL-073,6,15.83,10.83,94.98,sale
2026-05-02,Limes 500g,V12-FIL-076,4,42.04,27.03,168.16,sale
2026-05-02,Mint,V12-FIL-077,6,26.72,18.48,160.32,sale
2026-05-02,Parsley,V12-FIL-078,4,28.45,23.99,113.80,sale
2026-05-02,GT V12-GROWTH-001,V12-GROWTH-001,1,13.00,6.00,13.00,sale
2026-05-02,GT V12-GROWTH-002,V12-GROWTH-002,1,26.00,12.00,26.00,sale
2026-05-02,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-05-02,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-05-02,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-05-02,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-02,GT V12-MARGIN-002,V12-MARGIN-002,4,14.00,20.00,56.00,sale
2026-05-02,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-05-02,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-05-02,GT V12-OWNER-002,V12-OWNER-002,1,17.00,8.00,17.00,sale
2026-05-02,GT V12-PO-001,V12-PO-001,3,9.00,4.00,27.00,sale
2026-05-02,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-05-02,GT V12-SLOW-001,V12-SLOW-001,1,12.00,6.00,12.00,sale
2026-05-02,GT V12-SLOW-002,V12-SLOW-002,2,8.00,4.00,16.00,sale
2026-05-02,GT V12-STOCKOUT-001,V12-STOCKOUT-001,7,16.00,8.00,112.00,sale
2026-05-02,GT V12-STOCKOUT-002,V12-STOCKOUT-002,4,7.00,3.00,28.00,sale
2026-05-02,GT V12-UNKNOWN-001,V12-UNKNOWN-001,2,7.00,3.00,14.00,sale
2026-05-02,GT V12-UNKNOWN-002,V12-UNKNOWN-002,1,5.00,2.00,5.00,sale
2026-05-03,GT V12-FAST-001,V12-FAST-001,4,11.00,5.00,44.00,sale
2026-05-03,GT V12-FAST-002,V12-FAST-002,5,14.00,7.00,70.00,sale
2026-05-03,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-05-03,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-05-03,Rice 5kg,V12-FIL-000,2,29.31,21.81,58.62,sale
2026-05-03,Cooking Oil 3L,V12-FIL-001,7,10.37,8.32,72.59,sale
2026-05-03,Sugar 2kg,V12-FIL-002,5,40.98,26.95,204.90,sale
2026-05-03,Flour 5kg,V12-FIL-003,8,53.18,36.47,425.44,sale
2026-05-03,Pasta 500g,V12-FIL-004,3,55.23,43.12,165.69,sale
2026-05-03,Mayo 750ml,V12-FIL-005,10,6.41,4.14,64.10,sale
2026-05-03,Ketchup 1kg,V12-FIL-006,6,11.33,7.49,67.98,sale
2026-05-03,Olive Oil 1L,V12-FIL-007,5,36.61,26.78,183.05,sale
2026-05-03,Tea 400g,V12-FIL-008,3,42.51,26.88,127.53,sale
2026-05-03,Coffee 250g,V12-FIL-009,3,14.69,12.27,44.07,sale
2026-05-03,Cheddar 1kg,V12-FIL-012,4,14.93,10.87,59.72,sale
2026-05-03,Butter 500g,V12-FIL-013,1,53.87,34.85,53.87,sale
2026-05-03,Fish 800g,V12-FIL-017,8,58.66,42.10,469.28,sale
2026-05-03,Cucumber 1kg,V12-FIL-018,5,19.82,13.01,99.10,sale
2026-05-03,Potato 5kg,V12-FIL-020,2,16.50,13.20,33.00,sale
2026-05-03,Onion 5kg,V12-FIL-021,6,23.96,17.56,143.76,sale
2026-05-03,Orange 1kg,V12-FIL-024,3,60.31,44.16,180.93,sale
